trade_date,exp_date,underlying,dte_entry,width_sigma,structure,spot_entry,spot_exit,call_atm,call_lo,call_up,total_credit,vix_entry,iv_atm_pct,expected_move,pnl_usd,pnl_tp25,pnl_tp50,pnl_tp75,result,exit_method,mfe,mae
2024-02-07,2024-02-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4973.72,4998.52,4975.0,4970.0,4980.0,20.0,12.99,12.81,33.3,20.0,10.0,15.0,20.0,WIN,expiration,15.0,-1550.0
2024-02-08,2024-02-09,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4994.04,5025.89,4995.0,4990.0,5000.0,30.0,12.93,12.12,31.7,30.0,20.0,20.0,25.0,WIN,expiration,75.0,-320.0
2024-02-09,2024-02-12,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5008.64,5022.49,5010.0,5005.0,5015.0,65.0,12.83,7.46,33.9,65.0,35.0,35.0,55.0,WIN,expiration,195.0,-870.0
2024-02-12,2024-02-13,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5028.04,4953.7,5030.0,5025.0,5035.0,10.0,13.54,14.92,39.3,10.0,7.5,7.5,10.0,WIN,expiration,10.0,-130.0
2024-02-13,2024-02-14,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4951.59,5000.32,4950.0,4945.0,4955.0,25.0,14.73,15.76,40.9,25.0,10.0,15.0,25.0,WIN,expiration,25.0,-1570.0
2024-02-14,2024-02-15,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4980.68,5029.67,4980.0,4975.0,4985.0,20.0,14.43,14.01,36.5,20.0,10.0,10.0,275.0,WIN,expiration,275.0,-1530.0
2024-02-15,2024-02-16,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5007.26,5005.15,5005.0,5000.0,5010.0,20.0,14.33,14.94,39.1,-465.0,10.0,10.0,20.0,LOSS,expiration,20.0,-610.0
2024-02-16,2024-02-20,SPX,4,0.15,Inverse Butterfly 1-2-1 (calls),5006.97,4975.99,5005.0,5000.0,5010.0,120.0,14.54,8.95,46.9,120.0,95.0,95.0,95.0,WIN,expiration,115.0,-410.0
2024-02-20,2024-02-21,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4976.6,4981.91,4975.0,4970.0,4980.0,30.0,15.55,15.18,39.5,30.0,10.0,122.5,122.5,WIN,expiration,122.5,-190.0
2024-02-21,2024-02-22,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),4961.59,5086.19,4960.0,4955.0,4965.0,20.0,15.85,18.6,48.3,20.0,10.0,10.0,15.0,WIN,expiration,20.0,-1580.0
2024-02-22,2024-02-23,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5059.93,5089.31,5060.0,5055.0,5065.0,40.0,14.37,15.04,39.8,40.0,10.0,20.0,35.0,WIN,expiration,35.0,-1210.0
2024-02-23,2024-02-26,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5107.19,5069.09,5105.0,5100.0,5110.0,30.0,14.19,9.39,43.5,30.0,15.0,15.0,25.0,WIN,expiration,25.0,-130.0
2024-02-26,2024-02-27,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5092.83,5079.48,5095.0,5090.0,5100.0,160.0,13.93,11.71,31.2,160.0,130.0,130.0,130.0,WIN,expiration,162.5,-180.0
2024-02-27,2024-02-28,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5069.62,5070.27,5070.0,5065.0,5075.0,15.0,13.56,12.1,32.1,-458.0,-458.0,-458.0,-458.0,LOSS,expiration,0.0,-645.0
2024-02-28,2024-02-29,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5062.33,5097.54,5060.0,5055.0,5065.0,30.0,13.64,13.4,35.5,30.0,10.0,20.0,25.0,WIN,expiration,25.0,-7400.0
2024-02-29,2024-03-01,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5092.61,5137.04,5095.0,5090.0,5100.0,5.0,13.36,13.9,37.1,5.0,440.0,440.0,440.0,WIN,expiration,440.0,-1160.0
2024-03-01,2024-03-04,SPX,3,0.15,Inverse Butterfly 1-2-1 (calls),5099.71,5131.04,5100.0,5095.0,5105.0,45.0,13.28,7.37,34.1,45.0,25.0,25.0,80.0,WIN,expiration,170.0,-1150.0
2024-03-04,2024-03-05,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5133.5,5078.86,5135.0,5130.0,5140.0,30.0,13.51,10.36,27.8,30.0,15.0,15.0,30.0,WIN,expiration,35.0,-100.0
2024-03-07,2024-03-08,SPX,1,0.15,Inverse Butterfly 1-2-1 (calls),5140.75,5124.37,5140.0,5135.0,5145.0,15.0,14.36,17.44,46.9,15.0,5.0,15.0,15.0,WIN,expiration,20.0,-540.0
